id,module,source,type,member,kind,static,signature,owner,runtime_features,profiles,environments,status,owner_beads,test_owner_beads,diagnostic_policies,tests,rule_id,notes
hxc-stdlib-api-v1:e58ac502b191a41d276c18f64e1724febc8d106fdf2b12235ad0b9254d915c42,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.Entry,fileTime,typedef-field,no,Date,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:fcde58562379a9bc742e08691ec1937c4ec340595ae7962cad20fac080243cf0,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.ExtraField,<type>,enum,yes,haxe.zip.ExtraField,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:680244398ecf7c5e18107cab6998c7cf79abe93304c17fdf4b067deaf232a8c8,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.ExtraField,FInfoZipUnicodePath,enum-constructor,yes,"(name : String, crc : Int) -> haxe.zip.ExtraField",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:3858b8acda536044915a22ee0cb0e8d3ee21683f5feceef002a7ac2ba32925d2,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.ExtraField,FUnknown,enum-constructor,yes,"(tag : Int, bytes : haxe.io.Bytes) -> haxe.zip.ExtraField",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:55c58b86b711289156360b67da6498047c193093fb3f9e4449980ebe9ee8b3b2,haxe.zip.Entry,haxe/zip/Entry.hx,haxe.zip.ExtraField,FUtf8,enum-constructor,yes,haxe.zip.ExtraField,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:9c885923f5423121d201284abb901ae438ab737cd64016d4b12535d8dc5144fb,haxe.zip.FlushMode,haxe/zip/FlushMode.hx,haxe.zip.FlushMode,<type>,enum,yes,haxe.zip.FlushMode,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:9baa28e0da1f9e354cdebbb2ccd57c79ee44f44644c0a9eb11d8edf3afbf2f27,haxe.zip.FlushMode,haxe/zip/FlushMode.hx,haxe.zip.FlushMode,BLOCK,enum-constructor,yes,haxe.zip.FlushMode,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:f18ebe7b405c1bb5a6d1e80e51390f0d89c9ab8953fe5de2534c70719af41904,haxe.zip.FlushMode,haxe/zip/FlushMode.hx,haxe.zip.FlushMode,FINISH,enum-constructor,yes,haxe.zip.FlushMode,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:af67ef780feb8c5eeb80c5b4378cea98d833b374db0260446a028e4c388773dd,haxe.zip.FlushMode,haxe/zip/FlushMode.hx,haxe.zip.FlushMode,FULL,enum-constructor,yes,haxe.zip.FlushMode,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:8c08fe1758c12109cda56db4b775cf343dce85d8bbb464d1e99bd58bc11b033d,haxe.zip.FlushMode,haxe/zip/FlushMode.hx,haxe.zip.FlushMode,NO,enum-constructor,yes,haxe.zip.FlushMode,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:4f91de22fe61c6d008440091c145dc4b4325ef6e58ec1b5464d5ef4dc2815823,haxe.zip.FlushMode,haxe/zip/FlushMode.hx,haxe.zip.FlushMode,SYNC,enum-constructor,yes,haxe.zip.FlushMode,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:8eea8b0a5b93fece7d69bf32e1a2a06f79e1f887233bb064f75f04fa4021c914,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.HuffTools,<type>,class,yes,haxe.zip.HuffTools,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:27506d0bc3541f06c566362823855e27b5dd742b27f09fa6409244af80d3dd39,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.HuffTools,make,method,no,"(lengths : haxe.ds.Vector<Int>, pos : Int, nlengths : Int, maxbits : Int) -> haxe.zip.Huffman",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:fb82a61ffa8f40bbb24b2e26443bdcd39f46e76e8c9b1d66409584e7da2b029c,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.HuffTools,new,constructor,no,() -> Void,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:7aed57b30e97de2ce546cc338d6d224edd35aaf3093ca453387699c8a32663e2,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.Huffman,<type>,enum,yes,haxe.zip.Huffman,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:ff0419c5f90ec18dfedfc89c965777a994bbbfe8e7b8e69dd4b19611aa45080b,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.Huffman,Found,enum-constructor,yes,(i : Int) -> haxe.zip.Huffman,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:91ae5b175e20fad2b1a6fbb9cbda6116814d67eba393219242b1c8f4f4560165,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.Huffman,NeedBit,enum-constructor,yes,"(left : haxe.zip.Huffman, right : haxe.zip.Huffman) -> haxe.zip.Huffman",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:9d7d8671f5197acdabc5b8c90ba50c99cca43a641970d9d7f932f6540f556733,haxe.zip.Huffman,haxe/zip/Huffman.hx,haxe.zip.Huffman,NeedBits,enum-constructor,yes,"(n : Int, table : haxe.ds.Vector<haxe.zip.Huffman>) -> haxe.zip.Huffman",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:92d3edd6f04e2135036e179686119a901a787c2a0b7f4d1437fc1ef516776875,haxe.zip.InflateImpl,haxe/zip/InflateImpl.hx,haxe.zip.InflateImpl,<type>,class,yes,haxe.zip.InflateImpl,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:646a8c6d956a996a71d884bd298a8a42f907d63b3a37d47528a517bd9cb31b40,haxe.zip.InflateImpl,haxe/zip/InflateImpl.hx,haxe.zip.InflateImpl,new,constructor,no,"(i : haxe.io.Input, ?header : Bool, ?crc : Bool) -> Void",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:3bd65417e47d6f811ad83245f4f7b2643239fa6ff57c68c1a1b0eaed7a607239,haxe.zip.InflateImpl,haxe/zip/InflateImpl.hx,haxe.zip.InflateImpl,readBytes,method,no,"(b : haxe.io.Bytes, pos : Int, len : Int) -> Int",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:92f3870556842c35eb954c7286e2bee4df4197165a72a363d996e5b981eed070,haxe.zip.InflateImpl,haxe/zip/InflateImpl.hx,haxe.zip.InflateImpl,run,method,yes,"(i : haxe.io.Input, ?bufsize : Int) -> haxe.io.Bytes",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:676c3aa493762b884cf7ceeea3c7b713e4a080043c72fc1f270b396715e4d75d,haxe.zip.Reader,haxe/zip/Reader.hx,haxe.zip.Reader,<type>,class,yes,haxe.zip.Reader,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:b1fef7d44b7f145ef3cdb92dd8148c114567cb8be9cbd0034fcc4cff9c1bc189,haxe.zip.Reader,haxe/zip/Reader.hx,haxe.zip.Reader,new,constructor,no,(i : haxe.io.Input) -> Void,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:6f620ea6d5c8382f30408fe26a7c76e122c858a96d118a4644b233a4f34cc8cb,haxe.zip.Reader,haxe/zip/Reader.hx,haxe.zip.Reader,read,method,no,() -> haxe.ds.List<haxe.zip.Entry>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:8a6800939ca3f6c573bc9827b3db1ee5e55ce9c46a8257d5950f1a12047b3121,haxe.zip.Reader,haxe/zip/Reader.hx,haxe.zip.Reader,readEntryHeader,method,no,() -> Null<haxe.zip.Entry>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:46d3b552f9e2be3610d1bb16e342775df1d34511eccefbe79cae7ecef70fc439,haxe.zip.Reader,haxe/zip/Reader.hx,haxe.zip.Reader,readZip,method,yes,(i : haxe.io.Input) -> haxe.ds.List<haxe.zip.Entry>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:f8f3c92bb68139fa043e94dd54e318c00d371549f4035f05cd686374837bf205,haxe.zip.Reader,haxe/zip/Reader.hx,haxe.zip.Reader,unzip,method,yes,(f : haxe.zip.Entry) -> Null<haxe.io.Bytes>,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:e3b034f844d58e00e5cd5daa1ef4fc108a38f8e1accf4c626ee508b071af3822,haxe.zip.Tools,haxe/zip/Tools.hx,haxe.zip.Tools,<type>,class,yes,haxe.zip.Tools,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:a969e4160af71e95c56124dbbba7e76f5be06d9e022a3ac9fe5c46231a2a8c24,haxe.zip.Tools,haxe/zip/Tools.hx,haxe.zip.Tools,compress,method,yes,"(f : haxe.zip.Entry, level : Int) -> Void",direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:9d67f7c123d709ff66462c7de3803feab866365b1e1cec74ab34b6456e9f680f,haxe.zip.Tools,haxe/zip/Tools.hx,haxe.zip.Tools,uncompress,method,yes,(f : haxe.zip.Entry) -> Void,direct-compiler-lowering,,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported,,zip-source,The target-neutral archive algorithms should remain ordinary optimized generated C over explicit byte streams.
hxc-stdlib-api-v1:eb8fb56f44569f800d16fcad27205bda85fb0c2b22832634a84186481352197d,haxe.zip.Uncompress,haxe/zip/Uncompress.hx,haxe.zip.Uncompress,<type>,class,yes,haxe.zip.Uncompress,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:f81d9ab2c65b9db361d9cace9104ec36570ea5688c349d32e949ed9fb97294dc,haxe.zip.Uncompress,haxe/zip/Uncompress.hx,haxe.zip.Uncompress,close,method,no,() -> Void,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:a9c63b5eba8afb5762dc954871c031b37119ccf8d6bf7515d6260fc5a2d903c1,haxe.zip.Uncompress,haxe/zip/Uncompress.hx,haxe.zip.Uncompress,execute,method,no,"(src : haxe.io.Bytes, srcPos : Int, dst : haxe.io.Bytes, dstPos : Int) -> { write : Int, read : Int, done : Bool }",target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:ba544cce04c0612476b23e8d6a774f0228df0f555bafdf13a11b3fabd6ed45d2,haxe.zip.Uncompress,haxe/zip/Uncompress.hx,haxe.zip.Uncompress,new,constructor,no,(?windowBits : Null<Int>) -> Void,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:80c644b1ff3b2b4b9282185bb5e2d9fb9ac489398726d37a7dbb450a3a6e5256,haxe.zip.Uncompress,haxe/zip/Uncompress.hx,haxe.zip.Uncompress,run,method,yes,"(src : haxe.io.Bytes, ?bufsize : Null<Int>) -> haxe.io.Bytes",target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
hxc-stdlib-api-v1:df533918bdd99ed09777ad1870ea75e7746bd52b97b65c14868390897df32e9f,haxe.zip.Uncompress,haxe/zip/Uncompress.hx,haxe.zip.Uncompress,setFlushMode,method,no,(f : haxe.zip.FlushMode) -> Void,target-source-override,alloc|io,portable|metal,hosted|freestanding|wasi|emscripten,planned,E10.T10,E5.T12,planned-unsupported|runtime-policy-after-implementation,,zip-adapters,The upstream fallback is intentionally incomplete on a new target; a reviewed direct C/library adapter must replace it without hiding allocation or native linkage.
